// Re = 0.05
(-180.000000	0.000000	0.021857)
(-177.892857	0.064100	0.023600)
(-175.785714	0.128200	0.028819)
(-173.678571	0.192300	0.037485)
(-171.571429	0.256400	0.049551)
(-169.464286	0.320500	0.064953)
(-167.357143	0.384600	0.083605)
(-165.250000	0.448700	0.105406)
(-163.142857	0.512800	0.130238)
(-161.035714	0.576900	0.157966)
(-158.928571	0.640999	0.188438)
(-156.821429	0.705099	0.221488)
(-154.714286	0.769199	0.256938)
(-152.607143	0.833299	0.294593)
(-150.500000	0.897399	0.334249)
(-146.178571	0.829781	0.420912)
(-141.857143	0.772344	0.513088)
(-137.535714	0.719080	0.608666)
(-133.214286	0.666302	0.705457)
(-128.892857	0.611756	0.801243)
(-124.571429	0.554156	0.893828)
(-120.250000	0.492912	0.981087)
(-115.928571	0.427962	1.061013)
(-111.607143	0.359657	1.131767)
(-107.285714	0.288680	1.191717)
(-102.964286	0.215983	1.239474)
(-98.642857	0.142731	1.273927)
(-94.321429	0.070253	1.294266)
(-90.000000	0.000000	1.300000)
(-85.678571	-0.070253	1.294266)
(-81.357143	-0.142731	1.273927)
(-77.035714	-0.215983	1.239474)
(-72.714286	-0.288680	1.191717)
(-68.392857	-0.359657	1.131767)
(-64.071429	-0.427962	1.061013)
(-59.750000	-0.492912	0.981087)
(-55.428571	-0.554156	0.893828)
(-51.107143	-0.611756	0.801243)
(-46.785714	-0.666302	0.705457)
(-42.464286	-0.719080	0.608666)
(-38.142857	-0.772344	0.513088)
(-33.821429	-0.829781	0.420912)
(-29.500000	-0.897399	0.334249)
(-27.750000	-0.878678	0.313458)
(-26.000000	-0.859957	0.292667)
(-24.250000	-0.841236	0.271877)
(-22.500000	-0.822516	0.251086)
(-20.750000	-0.803795	0.230295)
(-19.000000	-0.785074	0.209504)
(-17.250000	-0.766353	0.188714)
(-15.500000	-0.747632	0.167923)
(-13.750000	-0.728911	0.147132)
(-12.000000	-0.710190	0.126341)
(-10.250000	-0.691469	0.105550)
(-8.500000	-0.672748	0.084760)
(-5.000000	-0.635306	0.043178)
(-4.750000	-0.610001	0.045764)
(-4.500000	-0.585234	0.047859)
(-4.250000	-0.561452	0.049443)
(-4.000000	-0.534267	0.051178)
(-3.750000	-0.512454	0.051899)
(-3.500000	-0.489120	0.052501)
(-3.250000	-0.469635	0.052591)
(-3.000000	-0.446211	0.052802)
(-2.750000	-0.434248	0.052481)
(-2.500000	-0.419061	0.052180)
(-2.250000	-0.402084	0.051970)
(-2.000000	-0.389046	0.051619)
(-1.750000	-0.381470	0.051087)
(-1.500000	-0.362792	0.050937)
(-1.250000	-0.356469	0.050446)
(-1.000000	-0.347998	0.050045)
(-0.750000	-0.336841	0.049794)
(-0.500000	-0.336965	0.049243)
(-0.250000	-0.439880	0.044180)
(0.000000	-0.423887	0.043980)
(0.250000	-0.406820	0.043870)
(0.500000	-0.389933	0.043790)
(0.750000	-0.371881	0.043800)
(1.000000	-0.352665	0.043900)
(1.250000	-0.332016	0.044110)
(1.500000	-0.308413	0.044501)
(1.750000	-0.280422	0.045163)
(2.000000	-0.246880	0.046145)
(2.250000	-0.208682	0.047448)
(2.500000	-0.150249	0.050265)
(2.750000	-0.093248	0.052922)
(3.000000	-0.039828	0.055518)
(3.250000	-0.018821	0.056511)
(3.500000	-0.005963	0.056922)
(3.750000	0.009851	0.057633)
(4.000000	0.032827	0.058896)
(4.250000	0.055266	0.060119)
(4.500000	0.080392	0.061683)
(4.750000	0.113486	0.064019)
(5.000000	0.136821	0.065563)
(5.250000	0.162394	0.067497)
(5.500000	0.194503	0.070014)
(5.750000	0.215868	0.071768)
(6.000000	0.240456	0.073973)
(6.250000	0.269700	0.076560)
(6.750000	0.310371	0.080760)
(7.000000	0.338182	0.083547)
(7.250000	0.357488	0.085732)
(7.500000	0.375002	0.087947)
(7.750000	0.393412	0.090333)
(8.000000	0.412539	0.092839)
(8.250000	0.431575	0.095396)
(8.500000	0.449896	0.097962)
(8.750000	0.467142	0.100508)
(9.000000	0.484119	0.103064)
(9.250000	0.502887	0.105691)
(9.500000	0.524879	0.108508)
(9.750000	0.535499	0.110853)
(10.000000	0.555073	0.113179)
(10.250000	0.656933	0.104077)
(10.500000	0.684924	0.104448)
(10.750000	0.711213	0.104648)
(11.250000	0.750003	0.105921)
(11.500000	0.781844	0.104357)
(12.000000	1.105098	0.053293)
(12.250000	1.119478	0.054466)
(12.500000	1.131442	0.056370)
(12.750000	1.149404	0.058135)
(13.000000	1.162979	0.060490)
(13.250000	1.180225	0.062796)
(13.500000	1.198187	0.065222)
(13.750000	1.210777	0.068129)
(14.000000	1.195968	0.072750)
(14.500000	1.191064	0.080990)
(14.750000	1.156735	0.088198)
(15.000000	1.135211	0.094854)
(15.500000	0.837157	0.172454)
(16.750000	0.830088	0.201004)
(17.000000	0.840440	0.204272)
(17.250000	0.851687	0.207600)
(17.500000	0.863829	0.211058)
(17.750000	0.873196	0.213985)
(18.000000	0.879697	0.216501)
(18.250000	0.887183	0.219218)
(18.500000	0.896102	0.222135)
(18.750000	0.906812	0.225353)
(19.000000	0.920118	0.228882)
(19.250000	0.928142	0.231378)
(19.500000	0.934554	0.233724)
(19.750000	0.943562	0.236621)
(20.000000	0.956600	0.240159)
(20.250000	0.965161	0.242655)
(20.500000	0.971572	0.244921)
(20.750000	0.982282	0.248099)
(21.000000	0.994335	0.251306)
(21.250000	0.999583	0.253161)
(21.500000	1.010382	0.256379)
(21.750000	1.020644	0.259126)
(22.000000	1.026877	0.261231)
(22.250000	1.040541	0.265110)
(22.500000	1.045789	0.266604)
(22.750000	1.055514	0.269581)
(23.000000	1.065060	0.272127)
(23.250000	1.072456	0.274513)
(23.500000	1.084151	0.277701)
(23.750000	1.090026	0.279515)
(24.000000	1.102705	0.283144)
(24.250000	1.107684	0.284558)
(24.500000	1.120095	0.288177)
(24.750000	1.125164	0.289560)
(25.000000	1.136769	0.292858)
(25.250000	1.142644	0.294542)
(25.500000	1.152816	0.297339)
(25.750000	1.160124	0.299625)
(26.000000	1.168774	0.301850)
(26.250000	1.178230	0.304817)
(26.500000	1.185000	0.306471)
(26.750000	1.196963	0.310491)
(27.000000	1.201495	0.311213)
(27.250000	1.210861	0.313799)
(27.500000	1.218706	0.316205)
(27.750000	1.226013	0.318050)
(28.000000	1.236812	0.321608)
(28.250000	1.241971	0.322691)
(28.500000	1.250263	0.324896)
(28.750000	1.259540	0.327994)
(29.000000	1.265415	0.329237)
(29.250000	1.273886	0.331583)
