time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor,c_ref_t,c_ref_n,f_ref_t,f_ref_n
0.00625,0.440101237339,5,-5.76060691396,0.861019213922,1.78090835473,100884.314681,18.2179433295,18.2179433295,1.07201849687,0.101325836223,2.35975220613,-0.432785575596,0.811528819509,0.725052827553,0.391033110598,1.00328644421,0.0369893864505,0.0949048788956
0.0135416666667,0.440101237339,5,-5.7658638732,0.871360879093,1.78131854584,100907.551053,18.1626171178,18.2179433295,1.39736444494,0.100697330459,3.0453772754,-0.549846867395,1.13639161089,0.945056034413,0.536493494594,1.29419553183,0.0507724466011,0.122479534595
0.02265625,0.440101237339,5,-5.77185735339,0.884565161622,1.78099801149,100889.393528,18.0941861324,18.2179433295,1.39780803046,0.0999199544639,3.04589955385,-0.492629605817,1.16017818119,0.945303537895,0.535841082294,1.29488440482,0.0506924555317,0.122500629905
0.036328125,0.440101237339,5,-5.77961476175,0.904883190169,1.78074498692,100875.060275,18.0150603045,18.2179433295,1.39817061251,0.0990210850588,3.04658830234,-0.405181702388,1.19111212181,0.945488030644,0.53501855418,1.29554675086,0.0506002609525,0.122528467765
0.05,0.440101237339,5,-5.78585600332,0.925716974565,1.78038762027,100854.816286,17.8916296819,18.2179433295,1.40030162433,0.0974108421756,3.05087154877,-0.316067628373,1.21629172338,0.945919317298,0.534615497566,1.29789051196,0.0505418492418,0.122700869853
0.0666666666667,0.440101237339,5,-5.79136521414,0.951647807809,1.78002290802,100834.156185,17.7804480361,18.2179433295,1.40256800579,0.0959343499191,3.05530329644,-0.205576388261,1.23878164925,0.946426718976,0.534422706227,1.30030488018,0.0505029256015,0.122878762182
0.0833333333333,0.440101237339,5,-5.79452711477,0.977968178267,1.77974414193,100818.364735,17.6671261245,18.2179433295,1.40594972386,0.0943134115077,3.06227445605,-0.0937073262585,1.25270387392,0.947030318629,0.534794972353,1.3036809361,0.0505222766183,0.123159214803
0.1,0.440101237339,5,-5.79531623214,1.00446604253,1.7794479302,100801.58503,17.5665080406,18.2179433295,1.40937763314,0.0928363380358,3.06915796088,0.0190081635093,1.25691127964,0.947643732459,0.53533677639,1.30704951486,0.0505566280557,0.123436347151
0.116666666667,0.440101237339,5,-5.79372620894,1.03092792725,1.77933830233,100795.374866,17.4969708296,18.2179433295,1.41186281786,0.0918259521242,3.07450897293,0.131718561352,1.25094686645,0.948186823432,0.535746763422,1.30948998752,0.0505891128455,0.123651585547
0.133333333333,0.440101237339,5,-5.78976985478,1.05714064894,1.77912866329,100783.499302,17.4248779068,18.2179433295,1.41272128676,0.0910156276728,3.07634488512,0.243051007585,1.23255259584,0.948561284058,0.53520257589,1.31058135242,0.050525818833,0.123725480708
0.15,0.440101237339,5,-5.78347904304,1.08289303143,1.77909440821,100781.558832,17.3658892603,18.2179433295,1.41354464565,0.0903525952858,3.07858270878,0.352317524266,1.20486165002,0.9489487462,0.534808603292,1.31158370475,0.0504866816528,0.123815339834
0.166666666667,0.440101237339,5,-5.77490445404,1.10797760717,1.77926206124,100791.055986,17.3259726475,18.2179433295,1.41418274955,0.089903932558,3.080923889,0.458820375299,1.16812891189,0.949265196687,0.534576392844,1.31233518829,0.0504742722064,0.12390963089
0.183333333333,0.440101237339,5,-5.7641151668,1.13219228862,1.77949344459,100804.163314,17.2983549487,18.2179433295,1.41461669397,0.0895935096232,3.08293262967,0.561687493889,1.12223025783,0.949479032824,0.534411986047,1.31284851258,0.0504718736743,0.123990340806
0.2,0.440101237339,5,-5.75119810247,1.1553419963,1.77982667751,100823.040184,17.2648724404,18.2179433295,1.41497681164,0.0892171662306,3.08519304071,0.65996113092,1.06720003439,0.949626839821,0.534140087215,1.31332153239,0.0504650896878,0.124081473208
0.216666666667,0.440101237339,5,-5.73625732414,1.17724023046,1.78015120558,100841.423944,17.2238384602,18.2179433295,1.4155045243,0.0887475725996,3.08783076578,0.752855918742,1.00354036079,0.949805876941,0.533851360155,1.3139756144,0.0504562060317,0.12418854623
0.233333333333,0.440101237339,5,-5.71941319839,1.1977105735,1.78063870783,100869.039812,17.1878571867,18.2179433295,1.41610463394,0.0883316290784,3.0911909414,0.83997608627,0.932179986084,0.950025056105,0.53366089557,1.31467138841,0.0504658337727,0.124322370824
0.25,0.440101237339,5,-5.70080142567,1.21658811129,1.7812248704,100902.244558,17.144316874,18.2179433295,1.41672177247,0.087828303063,3.09497800135,0.920303248556,0.853224137079,0.95021703055,0.533382380923,1.31541538198,0.0504727094228,0.124474637182
0.266666666667,0.440101237339,5,-5.68057194702,1.2337207617,1.78172744137,100930.714034,17.0759812134,18.2179433295,1.41758731763,0.0870383428268,3.09925365588,0.992760868452,0.767004016391,0.950449063611,0.532899154693,1.31649077746,0.0504554427397,0.124646707458
0.283333333333,0.440101237339,5,-5.65888773612,1.24897049988,1.78210912334,100952.33543,16.9975560675,18.2179433295,1.41872704409,0.0861323346845,3.10381007963,1.05701050895,0.674561873419,0.950812629734,0.532404782186,1.31785824451,0.0504302344468,0.124829645529
0.3,0.440101237339,5,-5.63592348634,1.26221447016,1.78246353255,100972.411887,16.9367551943,18.2179433295,1.41983406926,0.0854440687999,3.10805041635,1.11305491754,0.576971609516,0.951228954374,0.532102725327,1.31912704575,0.050421671938,0.124999531067
0.325,0.440101237339,5,-5.59948419318,1.27809084453,1.78302825521,101004.402111,16.8638899506,18.2179433295,1.42000610716,0.0846192342411,3.11112816104,1.1792815473,0.42187607241,0.950954264413,0.531243817355,1.31960515522,0.0503721852498,0.125124082698
0.35,0.440101237339,5,-5.56124310822,1.28893062177,1.78301125917,101003.439325,16.7334713903,18.2179433295,1.42157073634,0.0831534744485,3.11580946882,1.22290309709,0.259212354355,0.951342028785,0.530231277366,1.32160230449,0.0502752184092,0.125311062068
0.375,0.440101237339,5,-5.52189282866,1.29453747903,1.7821012154,100951.887463,16.5808064883,18.2179433295,1.42330223961,0.081523013295,3.11802247364,1.24228152456,0.0923381861384,0.952033908044,0.528918303944,1.32388847518,0.0500995450117,0.125399725739
0.4,0.440101237339,5,-5.48214604069,1.29480986862,1.78086864909,100882.065449,16.4517964293,18.2179433295,1.42473027209,0.0802049582923,3.11824381082,1.23892891244,-0.0750306849939,0.952840209343,0.527733164563,1.32581555677,0.0499181655489,0.12540860589
0.425,0.440101237339,5,-5.44272261181,1.28974285721,1.77934029418,100795.4877,16.3428063688,18.2179433295,1.42541190689,0.0791760921212,3.11568921434,1.21254666629,-0.239700494336,0.95351848696,0.526430150786,1.32700386368,0.0497094816923,0.125305653882
0.45,0.440101237339,5,-5.40433655303,1.27942821514,1.77742957401,100687.249848,16.2430591606,18.2179433295,1.42585730672,0.0782494706891,3.1111990893,1.16403250258,-0.398511515832,0.954089257132,0.525147116867,1.32793544438,0.0494818857,0.125124460871
0.475,0.440101237339,5,-5.36768308722,1.26405275438,1.77580320046,100595.11957,16.1990133975,18.2179433295,1.42584474515,0.0779288175338,3.10612427989,1.09643790412,-0.549425355821,0.954609784939,0.524412252803,1.32819348251,0.0493222580919,0.124919853398
