time,root_dist,x,y,z,rel_vel_mag,Re,alpha_deg,alpha_geom_deg,cl,cd,fx,fy,fz,end_effect_factor,c_ref_t,c_ref_n,f_ref_t,f_ref_n
0.00625,0.720003749532,5,-5.89234421632,0.790764155986,2.52547840425,125434.492443,12.1878007959,12.1878007959,0.931946556327,0.037843032023,3.71548998475,-0.506046941818,0.948903337972,0.614724979171,0.259320077757,0.895940609748,0.0432509005579,0.149430150388
0.0135416666667,0.720003749532,5,-5.90025857869,0.806333553034,2.52609381051,125465.058205,12.1474423107,12.1878007959,1.36355064474,0.0374362184915,5.41644160874,-0.714722568982,1.47714714709,0.89847946776,0.395506428677,1.30546792228,0.0659969992826,0.217839608369
0.02265625,0.720003749532,5,-5.90928177478,0.826212626088,2.52601364125,125461.076389,12.0865971589,12.1878007959,1.36618607121,0.0368228993618,5.4274092609,-0.641360171581,1.51044936919,0.898803437781,0.395532354953,1.30819511667,0.0659971362947,0.218280831729
0.036328125,0.720003749532,5,-5.92096056818,0.856801457621,2.52593906449,125457.372339,12.0170101849,12.1878007959,1.36916275748,0.036121462664,5.43988484428,-0.528456066361,1.55350160873,0.899148161215,0.395543715041,1.31128051386,0.0659951348119,0.218782731206
0.05,0.720003749532,5,-5.93035676951,0.888166760589,2.5259924029,125460.021531,11.9142434496,12.1878007959,1.37324746071,0.0352022028801,5.45796738094,-0.412511861818,1.5874285067,0.899835231011,0.395339849392,1.3155813114,0.065963906251,0.219509574925
0.0666666666667,0.720003749532,5,-5.93865089713,0.927205680521,2.5260798912,125464.366866,11.8313259987,12.1878007959,1.37681819936,0.0344791627087,5.47384719299,-0.268456737358,1.61769200572,0.900628698791,0.39523278166,1.31932111901,0.0659506097969,0.220148824576
0.0833333333333,0.720003749532,5,-5.94341114467,0.966831049486,2.52626671017,125473.645719,11.7487717727,12.1878007959,1.38041021955,0.0337615006672,5.4902760183,-0.122308246775,1.63504840725,0.901449648887,0.395125573735,1.32308276163,0.0659424731333,0.220809168684
0.1,0.720003749532,5,-5.94459916242,1.00672363572,2.52641456084,125480.989109,11.6815979027,12.1878007959,1.38277811816,0.0332966574867,5.50159982342,0.0247721049604,1.63805083693,0.902267697585,0.394746513092,1.32565424673,0.0658869231701,0.221264220475
0.116666666667,0.720003749532,5,-5.94220537939,1.04656205468,2.52659832501,125490.116237,11.6421966933,12.1878007959,1.3844536182,0.0330240011179,5.5097970198,0.171515680526,1.62890484756,0.902933831351,0.394609812261,1.32743568645,0.0658736883914,0.221593792278
0.133333333333,0.720003749532,5,-5.93624908051,1.08602535821,2.52701501849,125510.81241,11.611664955,12.1878007959,1.38556048822,0.0328127214886,5.51660827448,0.31685438321,1.60682194412,0.903324754888,0.394443505741,1.32863420925,0.065867646994,0.221867029892
0.15,0.720003749532,5,-5.92677825118,1.1247956202,2.52764066334,125541.886698,11.5967335494,12.1878007959,1.38627353914,0.0327093961619,5.52245749178,0.459849654887,1.57260191669,0.903627777716,0.394414469423,1.32938386339,0.0658954152516,0.222102150144
0.166666666667,0.720003749532,5,-5.91386919075,1.16256049781,2.52765948202,125542.821377,11.6014660942,12.1878007959,1.386422231,0.0327421453719,5.52302959456,0.599203718933,1.52553641005,0.903776000534,0.394538761609,1.32950284553,0.0659171624493,0.222125336148
0.183333333333,0.720003749532,5,-5.8976258978,1.19901574786,2.52796202324,125557.847878,11.6016996507,12.1878007959,1.38634627571,0.0327437615829,5.52404199856,0.733717876376,1.46594042157,0.903729018776,0.394519320688,1.32942944743,0.0659296940892,0.222166246837
0.2,0.720003749532,5,-5.87817923231,1.23386767785,2.52862888935,125590.969528,11.5945812674,12.1878007959,1.38646108753,0.0326945023705,5.52754962229,0.862480618373,1.39468720575,0.903726700225,0.394436271561,1.32957260253,0.0659505966547,0.222307411246
0.216666666667,0.720003749532,5,-5.85568586144,1.26683551201,2.5292941994,125624.013892,11.5895016857,12.1878007959,1.38665397554,0.0326593516648,5.53131236159,0.984515734642,1.31233779393,0.903797367717,0.394411038841,1.32978036291,0.065981084688,0.222459165948
0.233333333333,0.720003749532,5,-5.83032699733,1.29765365332,2.52997070728,125657.614426,11.5843315163,12.1878007959,1.38681733221,0.032623574093,5.53502716902,1.09871120875,1.21931637819,0.903847797868,0.394375207087,1.329960453,0.0660103876958,0.222608327158
0.25,0.720003749532,5,-5.80230693727,1.3260738232,2.5310409624,125710.771447,11.5622022301,12.1878007959,1.38726414181,0.0324704394321,5.54193394915,1.20393249438,1.11618019955,0.903899129748,0.394144178918,1.33049107281,0.0660275462016,0.222885597402
0.266666666667,0.720003749532,5,-5.77185141778,1.35186706176,2.53239357756,125777.952618,11.5368641348,12.1878007959,1.38802290339,0.0322950998127,5.55138405175,1.29993316906,1.00432439814,0.904118866652,0.393954845787,1.3313339676,0.06606638546,0.22326523971
0.283333333333,0.720003749532,5,-5.73920579606,1.37482557227,2.53375112356,125845.378692,11.5032083453,12.1878007959,1.38896929201,0.0320622017495,5.56176716232,1.38528120712,0.884057328074,0.904370519053,0.393683558929,1.332395187,0.0660916934568,0.22368283426
0.3,0.720003749532,5,-5.70463307331,1.39476439531,2.53438223708,125876.724596,11.4617850775,12.1878007959,1.38968832758,0.0318366966122,5.56831777795,1.45773982115,0.755645096761,0.904704867102,0.393154061253,1.33329558132,0.0660356856599,0.22394551291
0.325,0.720003749532,5,-5.64977364651,1.41866630783,2.53544020789,125929.271484,11.4507119932,12.1878007959,1.38907768705,0.031777787804,5.5708070064,1.54577558822,0.552985616945,0.904278650071,0.392766522675,1.33277196366,0.0660256831494,0.224044500493
0.35,0.720003749532,5,-5.59220161865,1.43498561357,2.53580845367,125947.561374,11.3357322567,12.1878007959,1.38970487279,0.0311660956058,5.57745234092,1.59871851129,0.33887197624,0.904389087954,0.390863974897,1.33397013163,0.0657249445117,0.224311060913
0.375,0.720003749532,5,-5.53295969617,1.4434267481,2.53570851493,125942.597655,11.2181220587,12.1878007959,1.39198275674,0.030556985882,5.58862176107,1.62345718167,0.120670788759,0.905536471637,0.389390758613,1.33675897661,0.0654720578512,0.224762296264
0.4,0.720003749532,5,-5.47312082951,1.44383683116,2.53499629749,125907.223513,11.1088084008,12.1878007959,1.39438328112,0.0300322803237,5.59757984725,1.61851144426,-0.0980185554745,0.906711230365,0.388057804512,1.33963346214,0.0652112874096,0.225119097484
0.425,0.720003749532,5,-5.41376878057,1.43620843561,2.53371953334,125843.809681,11.0174205579,12.1878007959,1.39656166067,0.0295936186781,5.60266837652,1.58471030174,-0.313271112172,0.907804060701,0.386987095822,1.34220014975,0.0649658695812,0.225323275173
0.45,0.720003749532,5,-5.35597849435,1.42067972189,2.53179278452,125748.11266,10.9614884005,12.1878007959,1.39793715548,0.029365196386,5.60097767069,1.52328966534,-0.521504745133,0.908718324204,0.386302509594,1.34382326833,0.0647523505742,0.225252783039
0.475,0.720003749532,5,-5.30079663021,1.39753193578,2.52961532271,125639.963322,10.9177739364,12.1878007959,1.39865527306,0.0292008300008,5.59521408462,1.4345530218,-0.718854940607,0.909278148824,0.385646456106,1.34475502313,0.0645312391269,0.2250214065
0.5,0.720003749532,5,-5.24922260552,1.36718431464,2.52774544295,125547.090851,10.874206224,12.1878007959,1.39918581687,0.0290370154022,5.59003756412,1.32063919134,-0.901962426629,0.909715819687,0.384936801114,1.34550650595,0.064317299059,0.224814421688
0.525,0.720003749532,5,-5.20219049484,1.33018649448,2.52695017652,125507.591863,10.8438432997,12.1878007959,1.39975740008,0.0289228508068,5.58951486307,1.18548413191,-1.06923950131,0.91015213192,0.384501118387,1.34622293858,0.0642040846603,0.224792614083
0.55,0.720003749532,5,-5.1605521126,1.2872085553,2.52666712858,125493.533547,10.8337705075,12.1878007959,1.40019212499,0.0288849771083,5.59019375769,1.03074773577,-1.21822673764,0.910456266398,0.384428565145,1.34669484558,0.0641775900078,0.224821039593
0.575,0.720003749532,5,-5.12506158559,1.23902888507,2.52690615205,125505.405273,10.8511500499,12.1878007959,1.40040427956,0.0289503241877,5.59159939328,0.858898597664,-1.34726009476,0.910557172939,0.384837085126,1.34680016536,0.0642579454035,0.224881163588
0.6,0.720003749532,5,-5.09636169472,1.18652008204,2.52669928893,125495.130874,10.8842438485,12.1878007959,1.40024498061,0.0290747568704,5.58925508619,0.671172300792,-1.45244869657,0.910383072728,0.38544902514,1.34646217779,0.0643495865793,0.224787919632
0.625,0.720003749532,5,-5.07497223339,1.13063315087,2.52627565024,125474.089751,10.8428279921,12.1878007959,1.39959946163,0.0289190332503,5.58583358442,0.468678710508,-1.52489214458,0.910051599822,0.384434410568,1.34607768998,0.0641586799216,0.224648380288
0.65,0.720003749532,5,-5.06128059336,1.07238027863,2.5276142445,125540.574537,10.788634018,12.1878007959,1.40005982381,0.0287152639077,5.59477560078,0.259316333666,-1.57179704467,0.910466437233,0.383490951555,1.34682098539,0.0640690674677,0.225010692508
0.675,0.720003749532,5,-5.05553474854,1.01281650273,2.52971037748,125644.684466,10.805260011,12.1878007959,1.40094929123,0.0287777776412,5.60719435444,0.0460647064522,-1.59748425634,0.911009403376,0.38408331931,1.34757822813,0.0642745055063,0.225510767819
0.7,0.720003749532,5,-5.05783876387,0.953020602834,2.53086736306,125702.149181,10.8469254656,12.1878007959,1.40082973029,0.0289344397506,5.61088460329,-0.169356536245,-1.59395181566,0.910842812424,0.384878251382,1.34723044305,0.0644664617754,0.22565884029
0.725,0.720003749532,5,-5.06815091054,0.894075562648,2.53019726236,125668.866877,10.8117749096,12.1878007959,1.40007255067,0.0288022736601,5.60570423884,-0.380729763292,-1.55221784243,0.910425391168,0.383955454198,1.34670372662,0.0642778434326,0.225451182795
0.75,0.720003749532,5,-5.08628442179,0.83704895569,2.52942852525,125630.685537,10.7597238785,12.1878007959,1.40044342442,0.0286065617833,5.60494053734,-0.583928710817,-1.4825336361,0.910777537573,0.383027666282,1.34734922245,0.0640835646654,0.225422204776
0.775,0.720003749532,5,-5.11191087547,0.782973610079,2.52878767737,125598.856151,10.6866054329,12.1878007959,1.39985011116,0.028417853039,5.60154662717,-0.77383738952,-1.3837850555,0.911299113228,0.381315282793,1.34721437165,0.0637647465889,0.225285444581
0.8,0.720003749532,5,-5.14456614225,0.732828902647,2.52825991642,125572.643522,10.6408148389,12.1878007959,1.39999032726,0.0283079556133,5.60075619568,-0.949888975084,-1.26369471172,0.912032013407,0.380384421545,1.3476208475,0.0635825372191,0.225259363529
0.825,0.720003749532,5,-5.18365879155,0.687523021111,2.52797037344,125558.262612,10.6107396933,12.1878007959,1.40004739579,0.0282357752638,5.60044364195,-1.10889788569,-1.12261101105,0.912491114267,0.379762636742,1.34785396435,0.0634640651538,0.225246729233
0.85,0.720003749532,5,-5.22848080323,0.647876515578,2.52759716159,125539.726069,10.5943119011,12.1878007959,1.40015623277,0.0281963485627,5.59956843043,-1.24816749915,-0.962450537377,0.912792697334,0.379445487308,1.34805550049,0.0633923429498,0.225213896227
0.875,0.720003749532,5,-5.27822039069,0.614607437289,2.52736831269,125528.35969,10.5846005498,12.1878007959,1.40019970374,0.0281730413195,5.59893533913,-1.36514427308,-0.785591609243,0.912957444396,0.379251909391,1.34815463499,0.0633485299885,0.225189675276
0.9,0.720003749532,5,-5.3319767035,0.588318333746,2.52705285838,125512.691826,10.586709739,12.1878007959,1.40039452811,0.0281781033737,5.59843010805,-1.45833575859,-0.595203531393,0.913054840036,0.379353221059,1.34832858515,0.0633496356602,0.225162513136
0.925,0.720003749532,5,-5.38877614292,0.569485335773,2.52652695625,125486.571521,10.5497322536,12.1878007959,1.39956530818,0.0280893574087,5.59370728648,-1.52029240224,-0.392768931966,0.91303368657,0.378327821427,1.34775373247,0.0631521070444,0.224972849371
0.95,0.720003749532,5,-5.44758999515,0.558449534153,2.52601480681,125461.134279,10.5343297646,12.1878007959,1.39980179541,0.0280523914351,5.59257243818,-1.55751517037,-0.184869870932,0.913404564255,0.378069293538,1.34807107097,0.0630833695609,0.224934600662
0.975,0.720003749532,5,-5.50735306266,0.555410802012,2.52561506449,125441.280031,10.5315590503,12.1878007959,1.39997882924,0.0280457417207,5.59177282807,-1.56776198165,0.0259292221775,0.913559062679,0.378061671065,1.34825689645,0.063062133773,0.22489441081
1,0.720003749532,5,-5.56698295638,0.560424174854,2.52515607885,125418.483308,10.5120350319,12.1878007959,1.39960047023,0.0279988840765,5.58854344735,-1.54732472981,0.235782722679,0.913586855858,0.377537771443,1.34800988309,0.0629518583094,0.224771489315
1.025,0.720003749532,5,-5.62539969916,0.57339885379,2.5248448047,125403.023064,10.5172040076,12.1878007959,1.40001198523,0.0280112896184,5.58878955387,-1.50222391948,0.441579750204,0.913782709489,0.377766426943,1.34837335994,0.0629744565588,0.224776670251
1.05,0.720003749532,5,-5.68154528569,0.594099850033,2.52482106066,125401.843754,10.5235628562,12.1878007959,1.40006966287,0.0280265508549,5.5888124971,-1.42988900147,0.639540555221,0.913730856111,0.377918135427,1.34839105283,0.0629985617679,0.224775391986
1.075,0.720003749532,5,-5.73440284428,0.622152240855,2.52487179501,125404.363608,10.5021318124,12.1878007959,1.39950981463,0.0279751163498,5.58729032379,-1.32893651187,0.82442330466,0.913667067529,0.377301350839,1.34798146094,0.0628982721251,0.224716144168
1.1,0.720003749532,5,-5.78301505387,0.65704795994,2.52481081537,125401.334894,10.4968659277,12.1878007959,1.39966826963,0.0279658630245,5.58762803185,-1.20589104427,0.995140074974,0.913882057552,0.377232057026,1.34816517151,0.0628836828636,0.224735913912
1.125,0.720003749532,5,-5.82650148232,0.698154999145,2.52492487132,125406.999782,10.4964683331,12.1878007959,1.39973333599,0.0279653381997,5.58832743193,-1.0614598973,1.14816620753,0.913934885617,0.377241984798,1.34822993474,0.0628910194996,0.224767015689
1.15,0.720003749532,5,-5.86407453225,0.744728855011,2.52523092142,125422.20056,10.5162977893,12.1878007959,1.4002317002,0.0280091146944,5.59123250821,-0.899260623067,1.28254954445,0.913938874374,0.377810673517,1.34858904776,0.0630010972626,0.22488139092
1.175,0.720003749532,5,-5.89505370548,0.79592601272,2.52588662828,125454.767957,10.5382251892,12.1878007959,1.40039977472,0.028061740454,5.59440203366,-0.720274989517,1.39433402252,0.913739946917,0.378325013277,1.34862047094,0.0631196318013,0.225003435083
1.2,0.720003749532,5,-5.91887792775,0.850819223274,2.52666004745,125493.181844,10.5660181468,12.1878007959,1.40066185544,0.0281284435524,5.59795046807,-0.527758482158,1.48186907328,0.91351998791,0.378991266176,1.34870695957,0.0632695173326,0.225155685554
1.225,0.720003749532,5,-5.93511571052,0.908414297213,2.52740019901,125529.943408,10.5479128484,12.1878007959,1.39984420814,0.0280849908361,5.59861211573,-0.323672927419,1.53774193467,0.913241213571,0.378369944449,1.3480314384,0.0632028052941,0.225174778762
1.25,0.720003749532,5,-5.94347296584,0.967668110718,2.52740397274,125530.13084,10.4735028043,12.1878007959,1.39803446689,0.0279350237017,5.59303921665,-0.113616414037,1.55839356198,0.91342281382,0.376240872043,1.34674553735,0.0628473533375,0.224960654014
1.275,0.720003749532,5,-5.94379833264,1.02750749798,2.52637868166,125479.207076,10.3695224483,12.1878007959,1.39503253729,0.0277977696318,5.57923941619,0.0957703399903,1.54513206661,0.914169277866,0.373067577757,1.34451072087,0.062266735394,0.224405170221
1.3,0.720003749532,5,-5.93608591808,1.08684868766,2.52559971046,125440.517433,10.3316376365,12.1878007959,1.39511300883,0.0277477616802,5.57691336106,0.301514878993,1.51397098049,0.915212651266,0.372249412304,1.3448199213,0.0620918718051,0.224318382767
1.325,0.720003749532,5,-5.92047540431,1.14461693146,2.5259910277,125459.953228,10.367777339,12.1878007959,1.39713528114,0.0277954660875,5.58531281884,0.504049924875,1.46553099842,0.915592863994,0.373631243183,1.34653602842,0.062341677673,0.224674238546
1.35,0.720003749532,5,-5.89724951862,1.19976596921,2.52687547679,125503.881706,10.3739336101,12.1878007959,1.39682748538,0.0278035923654,5.58834605395,0.6969082613,1.38585401912,0.915230164546,0.373679925859,1.34620331922,0.0623934704403,0.22477604814
1.375,0.720003749532,5,-5.86682891285,1.25129697809,2.52786011739,125552.786457,10.3937799632,12.1878007959,1.39752508992,0.0278297895515,5.59445047776,0.878787874713,1.2828041274,0.915168382762,0.37432126951,1.34674959117,0.0625492741467,0.225042540318
1.4,0.720003749532,5,-5.82976454485,1.29827666261,2.5282165757,125570.490892,10.4344703231,12.1878007959,1.3988441996,0.0278835008265,5.60021135769,1.04694558562,1.15746747168,0.914969218901,0.375605547834,1.34776224046,0.0627815798593,0.225275274072
1.425,0.720003749532,5,-5.78672769992,1.33985415783,2.52824096303,125571.702152,10.4483560937,12.1878007959,1.39877365184,0.0279018300436,5.59968216865,1.19382193743,1.00720209049,0.914560909545,0.375894310626,1.34760888556,0.0628310580047,0.225253986727
1.45,0.720003749532,5,-5.73849783286,1.37527643973,2.52809102197,125564.254937,10.4445482124,12.1878007959,1.39840874202,0.0278968036403,5.59791079602,1.31748785553,0.837297429556,0.914421582034,0.375704550987,1.34728294422,0.0627918909236,0.225172794565
1.475,0.720003749532,5,-5.68594845107,1.4039019634,2.52772309339,125545.980802,10.4384758175,12.1878007959,1.39822506241,0.0278887880791,5.59535571008,1.41677313164,0.652254242913,0.914459789157,0.375516597149,1.34714453378,0.062742211499,0.225084131834
1.5,0.720003749532,5,-5.63003129415,1.42521228233,2.52685781893,125503.004682,10.4385522217,12.1878007959,1.39832127098,0.0278888889327,5.59189545709,1.49061645931,0.455835344686,0.914520718543,0.375545973366,1.34723620382,0.062704168692,0.224945365371
1.525,0.720003749532,5,-5.57175909657,1.43882143812,2.52552283667,125436.699295,10.4226904752,12.1878007959,1.39768764225,0.0278679514273,5.58384070521,1.53449988298,0.250931963953,0.914519951909,0.375010936263,1.34672720538,0.062548691103,0.224622846493
1.55,0.720003749532,5,-5.51218724579,1.44448295078,2.52369956733,125346.141853,10.4212959569,12.1878007959,1.3978752758,0.0278661106632,5.57690529302,1.55224469197,0.0425608846215,0.914679110636,0.375033843896,1.34691552175,0.0624622265137,0.224330000569
1.575,0.720003749532,5,-5.45239466768,1.44209428274,2.52188498031,125256.015641,10.4225034276,12.1878007959,1.39794481567,0.0278677045244,5.56875617617,1.54177172501,-0.166020141384,0.914693103721,0.375080688473,1.34697468192,0.0623802265871,0.224017360658
1.6,0.720003749532,5,-5.39346428582,1.43169869597,2.52040691319,125182.603571,10.4259482245,12.1878007959,1.39806367706,0.0278722516563,5.56252147245,1.50417312996,-0.371203712577,0.914680987534,0.375191484699,1.34706728018,0.0623255314839,0.223770228285
1.625,0.720003749532,5,-5.33646340822,1.41348446845,2.51915681078,125120.513964,10.4364403841,12.1878007959,1.39842925623,0.027886101307,5.55812532153,1.44056428719,-0.569755315503,0.914646421434,0.375530046173,1.34735266495,0.0623199057524,0.223595666847
1.65,0.720003749532,5,-5.28242439701,1.38778148419,2.5185894827,125092.33613,10.4242501077,12.1878007959,1.39778221641,0.0278700101421,5.5533445673,1.34875549906,-0.756756841044,0.914541141963,0.375072806768,1.34680817179,0.0622159937845,0.223404649265
1.675,0.720003749532,5,-5.23232597097,1.35505525863,2.51835363147,125080.621962,10.4233851789,12.1878007959,1.39793467541,0.0278688684361,5.55292828953,1.2347789299,-0.930892426168,0.914663460796,0.37509738836,1.3469595316,0.0622084187594,0.223387912563
1.7,0.720003749532,5,-5.18707547959,1.31589850747,2.51848822367,125087.306836,10.4197844693,12.1878007959,1.39780434474,0.0278641154994,5.55404308628,1.09856304402,-1.0882207594,0.914672139754,0.37497984003,1.34685690208,0.0621955713257,0.223394768401
1.725,0.720003749532,5,-5.14749246979,1.27102041185,2.51815358334,125070.686048,10.3860569517,12.1878007959,1.39651446336,0.0278195951763,5.54762852841,0.939311895116,-1.2217327617,0.914708270575,0.373859660542,1.34582893804,0.0619932963126,0.223164949172
1.75,0.720003749532,5,-5.11429384281,1.2212337741,2.51797847259,125061.988714,10.3508891635,12.1878007959,1.39562813026,0.0277731736958,5.54506335984,0.764642536857,-1.33310266804,0.915046720451,0.372824335507,1.34519561478,0.0618130212564,0.223028909894
1.775,0.720003749532,5,-5.0880808702,1.16744029682,2.51801436161,125063.771237,10.3431533709,12.1878007959,1.39585767381,0.0277629624496,5.54643822787,0.578581676407,-1.42336620989,0.915399651529,0.372718161751,1.34546296846,0.0617971795707,0.223079595256
1.8,0.720003749532,5,-5.06932830393,1.11061425182,2.51828869219,125077.396583,10.3179396629,12.1878007959,1.39496965938,0.027729680355,5.54478815392,0.381471486635,-1.48524235752,0.915477288702,0.371904268791,1.34476633681,0.0616756715939,0.223012678045
1.825,0.720003749532,5,-5.05837577808,1.05178483478,2.51855769045,125090.757085,10.3050948269,12.1878007959,1.39484241495,0.0277127251716,5.54573930188,0.178470504989,-1.52200732571,0.915730344254,0.371582712705,1.34472288792,0.0616355109783,0.223053117079
1.85,0.720003749532,5,-5.05542165753,0.992017525131,2.51923433722,125124.364517,10.3269428957,12.1878007959,1.39591121289,0.0277415646224,5.55248116143,-0.0275844622399,-1.53629728878,0.91585926514,0.372373287152,1.3456135566,0.0617998393285,0.223320803251
1.875,0.720003749532,5,-5.06051944535,0.932394788774,2.52027733128,125176.167546,10.3317680854,12.1878007959,1.39576962305,0.0277479338728,5.55615865829,-0.233843788752,-1.52014609695,0.915639982543,0.372440025415,1.34544833268,0.0618621069046,0.223478313047
1.9,0.720003749532,5,-5.07357681379,0.873996473208,2.52131372073,125227.64254,10.3313197281,12.1878007959,1.39567790309,0.0277473420411,5.55958921955,-0.436095618494,-1.47584189,0.915591554756,0.372403843294,1.34536318578,0.0619069805096,0.223647994027
1.925,0.720003749532,5,-5.09435727645,0.817880250034,2.52241453753,125282.317486,10.3309574797,12.1878007959,1.39567030153,0.0277468638732,5.56425125324,-0.630826329592,-1.40506513143,0.915596054653,0.37239362247,1.34535811923,0.0619593494831,0.223842485101
1.95,0.720003749532,5,-5.12248447135,0.765062459104,2.52342661457,125332.58494,10.320783652,12.1878007959,1.39526970281,0.0277334344207,5.56686144963,-0.8136084457,-1.30736799799,0.91559969033,0.372053143726,1.34503648471,0.0619523850051,0.22396859038
1.975,0.720003749532,5,-5.15744897737,0.716499701252,2.52410463129,125366.260415,10.3261606164,12.1878007959,1.3956399797,0.0277405320136,5.57197452177,-0.983046742913,-1.1878070978,0.91570180015,0.372278388407,1.34535842494,0.062023208063,0.224142598948
