// Re = 0.09
(-180.000000	0.000000	0.014625)
(-178.732143	0.059392	0.015258)
(-177.464286	0.118784	0.017156)
(-176.196429	0.178176	0.020314)
(-174.928571	0.237568	0.024726)
(-173.660714	0.296960	0.030385)
(-172.392857	0.356351	0.037278)
(-171.125000	0.415743	0.045393)
(-169.857143	0.475135	0.054713)
(-168.589286	0.534527	0.065219)
(-167.321429	0.593919	0.076892)
(-166.053571	0.653311	0.089709)
(-164.785714	0.712703	0.103643)
(-163.517857	0.772095	0.118668)
(-162.250000	0.831487	0.134754)
(-157.089286	0.741845	0.210489)
(-151.928571	0.693292	0.300774)
(-146.767857	0.660560	0.402675)
(-141.607143	0.631539	0.512877)
(-136.446429	0.599756	0.627795)
(-131.285714	0.561644	0.743689)
(-126.125000	0.515381	0.856784)
(-120.964286	0.460333	0.963397)
(-115.803571	0.396742	1.060049)
(-110.642857	0.325538	1.143585)
(-105.482143	0.248196	1.211271)
(-100.321429	0.166628	1.260888)
(-95.160714	0.083071	1.290797)
(-90.000000	0.000000	1.300000)
(-84.839286	-0.083071	1.290797)
(-79.678571	-0.166628	1.260888)
(-74.517857	-0.248196	1.211271)
(-69.357143	-0.325538	1.143585)
(-64.196429	-0.396742	1.060049)
(-59.035714	-0.460333	0.963397)
(-53.875000	-0.515381	0.856784)
(-48.714286	-0.561644	0.743689)
(-43.553571	-0.599756	0.627795)
(-38.392857	-0.631539	0.512877)
(-33.232143	-0.660560	0.402675)
(-28.071429	-0.693292	0.300774)
(-22.910714	-0.741845	0.210489)
(-17.750000	-0.831487	0.134754)
(-16.839286	-0.792857	0.127359)
(-15.928571	-0.754228	0.119963)
(-15.017857	-0.715599	0.112568)
(-14.107143	-0.676969	0.105172)
(-13.196429	-0.638340	0.097777)
(-12.285714	-0.599711	0.090381)
(-11.375000	-0.561081	0.082986)
(-10.464286	-0.522452	0.075590)
(-9.553571	-0.483823	0.068195)
(-8.642857	-0.445193	0.060799)
(-7.732143	-0.406564	0.053404)
(-6.821429	-0.367935	0.046008)
(-5.000000	-0.290676	0.031217)
(-4.750000	-0.266878	0.032009)
(-4.500000	-0.240838	0.033125)
(-4.250000	-0.218284	0.033573)
(-4.000000	-0.184940	0.034333)
(-3.750000	-0.164794	0.034782)
(-3.500000	-0.148383	0.034688)
(-3.250000	-0.129731	0.034969)
(-3.000000	-0.111577	0.035157)
(-2.750000	-0.093340	0.035271)
(-2.500000	-0.072281	0.035282)
(-2.250000	-0.047818	0.035178)
(-2.000000	-0.033151	0.035261)
(-1.750000	-0.018400	0.035355)
(-1.500000	-0.003235	0.035469)
(-1.250000	0.013674	0.035563)
(-1.000000	0.042868	0.035323)
(-0.750000	0.056291	0.035615)
(-0.500000	0.068883	0.036001)
(-0.250000	0.082471	0.036376)
(0.250000	0.127827	0.036574)
(0.500000	0.139340	0.037137)
(0.750000	0.149774	0.037731)
(1.000000	0.162034	0.038335)
(1.250000	0.197537	0.038137)
(1.500000	0.207307	0.038898)
(1.750000	0.217824	0.039721)
(2.000000	0.230416	0.040545)
(2.250000	0.245582	0.041295)
(2.500000	0.268800	0.041618)
(2.750000	0.288116	0.042129)
(3.000000	0.299961	0.043077)
(3.250000	0.312968	0.043963)
(3.500000	0.327220	0.044786)
(3.750000	0.343963	0.045516)
(4.000000	0.372659	0.045390)
(4.250000	0.385335	0.046287)
(4.500000	0.398757	0.047131)
(4.750000	0.413009	0.047912)
(5.000000	0.428009	0.048611)
(5.250000	0.445665	0.049246)
(5.500000	0.470459	0.049851)
(5.750000	0.506709	0.050445)
(6.000000	0.538892	0.050955)
(6.250000	0.555137	0.052675)
(6.500000	0.583252	0.053446)
(7.000000	0.647700	0.054030)
(7.250000	0.682124	0.053884)
(7.500000	0.717461	0.053446)
(7.750000	0.753877	0.052675)
(8.500000	0.963733	0.036918)
(8.750000	1.001726	0.034938)
(9.000000	1.052503	0.031926)
(9.250000	1.086097	0.030467)
(9.500000	1.113880	0.029446)
(9.750000	1.130373	0.029123)
(10.000000	1.143049	0.029081)
(10.250000	1.147672	0.029769)
(10.500000	1.151133	0.030738)
(10.750000	1.151772	0.032197)
(11.000000	1.149920	0.034177)
(11.250000	1.145911	0.036689)
(11.500000	1.141320	0.039544)
(11.750000	1.137974	0.042514)
(12.000000	1.138198	0.045265)
(12.250000	1.141825	0.047798)
(12.500000	1.149022	0.050070)
(12.750000	1.159871	0.052039)
(13.000000	1.174123	0.053728)
(13.250000	1.189538	0.055426)
(13.500000	1.208688	0.056875)
(13.750000	1.225431	0.058657)
(14.000000	1.243917	0.060397)
(14.250000	1.263233	0.062190)
(14.500000	1.283877	0.063993)
(14.750000	1.308672	0.065629)
(15.000000	1.308148	0.069130)
(15.250000	1.329207	0.071183)
(15.500000	1.324949	0.075133)
(15.750000	1.349245	0.077040)
(16.000000	1.336354	0.081792)
(16.250000	1.324541	0.086732)
(16.500000	1.313392	0.091828)
(16.750000	1.302493	0.097132)
(17.000000	1.291593	0.102666)
(17.250000	1.258115	0.111868)
(17.500000	1.220320	0.123082)
(17.750000	1.187838	0.134754)
(22.910714	1.059778	0.210489)
(28.071429	0.990417	0.300774)
(33.232143	0.943657	0.402675)
(38.392857	0.902199	0.512877)
(43.553571	0.856794	0.627795)
(48.714286	0.802348	0.743689)
(53.875000	0.736259	0.856784)
(59.035714	0.657618	0.963397)
(64.196429	0.566774	1.060049)
(69.357143	0.465054	1.143585)
(74.517857	0.354566	1.211271)
(79.678571	0.238040	1.260888)
(84.839286	0.118673	1.290797)
(90.000000	0.000000	1.300000)
(95.160714	-0.083071	1.290797)
(100.321429	-0.166628	1.260888)
(105.482143	-0.248196	1.211271)
(110.642857	-0.325538	1.143585)
(115.803571	-0.396742	1.060049)
(120.964286	-0.460333	0.963397)
(126.125000	-0.515381	0.856784)
(131.285714	-0.561644	0.743689)
(136.446429	-0.599756	0.627795)
(141.607143	-0.631539	0.512877)
(146.767857	-0.660560	0.402675)
(151.928571	-0.693292	0.300774)
(157.089286	-0.741845	0.210489)
(162.250000	-0.831487	0.134754)
(163.517857	-0.772095	0.118668)
(164.785714	-0.712703	0.103643)
(166.053571	-0.653311	0.089709)
(167.321429	-0.593919	0.076892)
(168.589286	-0.534527	0.065219)
(169.857143	-0.475135	0.054713)
(171.125000	-0.415743	0.045393)
(172.392857	-0.356351	0.037278)
(173.660714	-0.296960	0.030385)
(174.928571	-0.237568	0.024726)
(176.196429	-0.178176	0.020314)
(177.464286	-0.118784	0.017156)
(178.732143	-0.059392	0.015258)
(180.000000	0.000000	0.014625)
