// Re = 0.02
(-180.000000	-0.000000	4.012877)
(-177.928571	-0.940434	4.016249)
(-175.857143	-1.880868	4.026337)
(-173.785714	-2.821303	4.043058)
(-171.714286	-3.761737	4.066274)
(-169.642857	-4.702171	4.095790)
(-167.571429	-5.642605	4.131361)
(-165.500000	-6.583039	4.172688)
(-163.428571	-7.523474	4.219424)
(-161.357143	-8.463908	4.271171)
(-159.285714	-9.404342	4.327487)
(-157.214286	-10.344776	4.387887)
(-155.142857	-11.285210	4.451844)
(-153.071429	-12.225645	4.518794)
(-151.000000	-13.166079	4.588139)
(-146.642857	-10.207292	4.738979)
(-142.285714	-7.864944	4.891383)
(-137.928571	-5.974268	5.038762)
(-133.571429	-4.433580	5.174328)
(-129.214286	-3.176790	5.291267)
(-124.857143	-2.158946	5.382916)
(-120.500000	-1.348158	5.442945)
(-116.142857	-0.720864	5.465524)
(-111.785714	-0.258947	5.445483)
(-107.428571	0.052053	5.378459)
(-103.071429	0.224061	5.261026)
(-98.714286	0.267160	5.090801)
(-94.357143	0.189999	4.866528)
(-90.000000	0.000000	4.588139)
(-85.642857	-0.189999	4.866528)
(-81.285714	-0.267160	5.090801)
(-76.928571	-0.224061	5.261026)
(-72.571429	-0.052053	5.378459)
(-68.214286	0.258947	5.445483)
(-63.857143	0.720864	5.465524)
(-59.500000	1.348158	5.442945)
(-55.142857	2.158946	5.382916)
(-50.785714	3.176790	5.291267)
(-46.428571	4.433580	5.174328)
(-42.071429	5.974268	5.038762)
(-37.714286	7.864944	4.891383)
(-33.357143	10.207292	4.738979)
(-29.000000	13.166079	4.588139)
(-27.285714	12.186292	4.270919)
(-25.571429	11.206506	3.953699)
(-23.857143	10.226720	3.636480)
(-22.142857	9.246933	3.319260)
(-20.428571	8.267147	3.002040)
(-18.714286	7.287361	2.684820)
(-17.000000	6.307574	2.367600)
(-15.285714	5.327788	2.050381)
(-13.571429	4.348002	1.733161)
(-11.857143	3.368215	1.415941)
(-10.142857	2.388429	1.098721)
(-8.428571	1.408643	0.781502)
(-5.000000	-0.550930	0.147062)
(-4.750000	-0.484483	0.141966)
(-4.500000	-0.422364	0.136869)
