// Re = 0.09
(-180.000000	0.000000	0.024788)
(-178.732143	0.060319	0.025418)
(-177.464286	0.120637	0.027308)
(-176.196429	0.180956	0.030454)
(-174.928571	0.241275	0.034849)
(-173.660714	0.301594	0.040486)
(-172.392857	0.361912	0.047352)
(-171.125000	0.422231	0.055434)
(-169.857143	0.482550	0.064717)
(-168.589286	0.542869	0.075181)
(-167.321429	0.603187	0.086807)
(-166.053571	0.663506	0.099572)
(-164.785714	0.723825	0.113450)
(-163.517857	0.784144	0.128413)
(-162.250000	0.844462	0.144433)
(-157.089286	0.751350	0.219850)
(-151.928571	0.700508	0.309741)
(-146.767857	0.666128	0.411176)
(-141.607143	0.635853	0.520842)
(-136.446429	0.603080	0.635160)
(-131.285714	0.564170	0.750394)
(-126.125000	0.517258	0.862776)
(-120.964286	0.461679	0.968625)
(-115.803571	0.397660	1.064472)
(-110.642857	0.326117	1.147167)
(-105.482143	0.248519	1.213984)
(-100.321429	0.166770	1.262709)
(-95.160714	0.083107	1.291711)
(-90.000000	0.000000	1.300000)
(-84.839286	-0.083107	1.291711)
(-79.678571	-0.166770	1.262709)
(-74.517857	-0.248519	1.213984)
(-69.357143	-0.326117	1.147167)
(-64.196429	-0.397660	1.064472)
(-59.035714	-0.461679	0.968625)
(-53.875000	-0.517258	0.862776)
(-48.714286	-0.564170	0.750394)
(-43.553571	-0.603080	0.635160)
(-38.392857	-0.635853	0.520842)
(-33.232143	-0.666128	0.411176)
(-28.071429	-0.700508	0.309741)
(-22.910714	-0.751350	0.219850)
(-17.750000	-0.844462	0.144433)
(-16.839286	-0.804578	0.136309)
(-15.928571	-0.764694	0.128185)
(-15.017857	-0.724809	0.120062)
(-14.107143	-0.684925	0.111938)
(-13.196429	-0.645040	0.103814)
(-12.285714	-0.605156	0.095690)
(-11.375000	-0.565271	0.087567)
(-10.464286	-0.525387	0.079443)
(-9.553571	-0.485502	0.071319)
(-8.642857	-0.445618	0.063195)
(-7.732143	-0.405733	0.055071)
(-6.821429	-0.365849	0.046948)
