// Re = 0.09
(-180.000000	0.000000	0.046738)
(-178.732143	0.061964	0.047363)
(-177.464286	0.123929	0.049237)
(-176.196429	0.185893	0.052356)
(-174.928571	0.247857	0.056713)
(-173.660714	0.309822	0.062301)
(-172.392857	0.371786	0.069108)
(-171.125000	0.433750	0.077121)
(-169.857143	0.495714	0.086324)
(-168.589286	0.557679	0.096697)
(-167.321429	0.619643	0.108222)
(-166.053571	0.681607	0.120875)
(-164.785714	0.743572	0.134630)
(-163.517857	0.805536	0.149461)
(-162.250000	0.867500	0.165338)
(-157.089286	0.768225	0.240068)
(-151.928571	0.713319	0.329109)
(-146.767857	0.676013	0.429536)
(-141.607143	0.643512	0.538046)
(-136.446429	0.608983	0.651068)
(-131.285714	0.568656	0.764877)
(-126.125000	0.520590	0.875716)
(-120.964286	0.464070	0.979919)
(-115.803571	0.399289	1.074027)
(-110.642857	0.327145	1.154906)
(-105.482143	0.249091	1.219843)
(-100.321429	0.167023	1.266642)
(-95.160714	0.083170	1.293686)
(-90.000000	0.000000	1.300000)
(-84.839286	-0.083170	1.293686)
(-79.678571	-0.167023	1.266642)
(-74.517857	-0.249091	1.219843)
(-69.357143	-0.327145	1.154906)
(-64.196429	-0.399289	1.074027)
(-59.035714	-0.464070	0.979919)
(-53.875000	-0.520590	0.875716)
(-48.714286	-0.568656	0.764877)
(-43.553571	-0.608983	0.651068)
(-38.392857	-0.643512	0.538046)
(-33.232143	-0.676013	0.429536)
(-28.071429	-0.713319	0.329109)
(-22.910714	-0.768225	0.240068)
(-17.750000	-0.867500	0.165338)
(-16.839286	-0.825387	0.155641)
(-15.928571	-0.783275	0.145944)
(-15.017857	-0.741162	0.136247)
(-14.107143	-0.699049	0.126550)
(-13.196429	-0.656936	0.116853)
(-12.285714	-0.614823	0.107156)
(-11.375000	-0.572711	0.097460)
(-10.464286	-0.530598	0.087763)
(-9.553571	-0.488485	0.078066)
(-8.642857	-0.446372	0.068369)
(-7.732143	-0.404259	0.058672)
(-6.821429	-0.362147	0.048975)
(-5.000000	-0.277921	0.029581)
(-4.750000	-0.256389	0.030620)
(-4.500000	-0.233415	0.032082)
(-4.250000	-0.212684	0.032669)
(-4.000000	-0.185009	0.033667)
(-3.750000	-0.165828	0.034255)
(-3.500000	-0.149050	0.034132)
(-3.250000	-0.130830	0.034500)
(-3.000000	-0.112931	0.034746)
(-2.750000	-0.094978	0.034897)
(-2.500000	-0.075209	0.034910)
(-2.250000	-0.053249	0.034774)
(-2.000000	-0.037594	0.034883)
(-1.750000	-0.021884	0.035006)
(-1.500000	-0.005908	0.035156)
(-1.250000	0.011190	0.035279)
(-1.000000	0.036194	0.034965)
(-0.750000	0.051049	0.035348)
(-0.500000	0.065369	0.035853)
(-0.250000	0.080331	0.036345)
(0.250000	0.121952	0.036605)
(0.500000	0.135578	0.037343)
(0.750000	0.148510	0.038122)
(1.000000	0.162617	0.038914)
(1.250000	0.191680	0.038654)
(1.500000	0.204185	0.039652)
(1.750000	0.217170	0.040731)
(2.000000	0.231490	0.041811)
(2.250000	0.247467	0.042795)
(2.500000	0.268624	0.043218)
(2.750000	0.287272	0.043888)
(3.000000	0.301111	0.045131)
(3.250000	0.315699	0.046293)
(3.500000	0.331088	0.047372)
(3.750000	0.348079	0.048329)
(4.000000	0.372763	0.048165)
(4.250000	0.387137	0.049340)
(4.500000	0.401991	0.050447)
(4.750000	0.417380	0.051472)
(5.000000	0.433250	0.052387)
(5.250000	0.450828	0.053221)
(5.500000	0.473001	0.054013)
(5.750000	0.502546	0.054792)
(6.000000	0.529473	0.055462)
(6.250000	0.546144	0.057716)
(6.500000	0.570453	0.058728)
(7.000000	0.624361	0.059493)
(7.250000	0.652730	0.059301)
(7.500000	0.681687	0.058728)
(7.750000	0.711338	0.057716)
(8.500000	0.865035	0.037056)
(8.750000	0.895701	0.034459)
(9.000000	0.934594	0.030510)
(9.250000	0.962429	0.028597)
(9.500000	0.986525	0.027258)
(9.750000	1.003356	0.026835)
(10.000000	1.017729	0.026780)
(10.250000	1.026922	0.027682)
(10.500000	1.035366	0.028953)
(10.750000	1.041995	0.030866)
(11.000000	1.047020	0.033462)
(11.250000	1.050657	0.036755)
(11.500000	1.053920	0.040499)
(11.750000	1.057985	0.044394)
