// Re = 0.15
(-180.000000	0.000000	0.025501)
(-178.571429	0.071464	0.026301)
(-177.142857	0.142928	0.028699)
(-175.714286	0.214392	0.032689)
(-174.285714	0.285856	0.038262)
(-172.857143	0.357320	0.045403)
(-171.428571	0.428784	0.054094)
(-170.000000	0.500248	0.064313)
(-168.571429	0.571712	0.076036)
(-167.142857	0.643176	0.089232)
(-165.714286	0.714641	0.103868)
(-164.285714	0.786105	0.119909)
(-162.857143	0.857569	0.137313)
(-161.428571	0.929033	0.156037)
(-160.000000	1.000497	0.176034)
(-155.000000	0.881558	0.255300)
(-150.000000	0.805401	0.347084)
(-145.000000	0.748385	0.448576)
(-140.000000	0.698451	0.556663)
(-135.000000	0.648917	0.668032)
(-130.000000	0.596002	0.779263)
(-125.000000	0.537701	0.886940)
(-120.000000	0.473208	0.987750)
(-115.000000	0.402595	1.078589)
(-110.000000	0.326607	1.156651)
(-105.000000	0.246519	1.219517)
(-100.000000	0.164016	1.265228)
(-95.000000	0.081101	1.292348)
(-90.000000	0.000000	1.300000)
(-85.000000	-0.081101	1.292348)
(-80.000000	-0.164016	1.265228)
(-75.000000	-0.246519	1.219517)
(-70.000000	-0.326607	1.156651)
(-65.000000	-0.402595	1.078589)
(-60.000000	-0.473208	0.987750)
(-55.000000	-0.537701	0.886940)
(-50.000000	-0.596002	0.779263)
(-45.000000	-0.648917	0.668032)
(-40.000000	-0.698451	0.556663)
(-35.000000	-0.748385	0.448576)
(-30.000000	-0.805401	0.347084)
(-25.000000	-0.881558	0.255300)
(-20.000000	-1.000497	0.176034)
(-18.928571	-0.946275	0.164770)
(-17.857143	-0.892054	0.153506)
(-16.785714	-0.837832	0.142242)
(-15.714286	-0.783611	0.130977)
(-14.642857	-0.729389	0.119713)
(-13.571429	-0.675168	0.108449)
(-12.500000	-0.620946	0.097185)
(-11.428571	-0.566725	0.085921)
(-10.357143	-0.512503	0.074657)
(-9.285714	-0.458282	0.063393)
(-8.214286	-0.404060	0.052128)
(-7.142857	-0.349839	0.040864)
(-5.000000	-0.241396	0.018336)
(-4.750000	-0.214436	0.018591)
(-4.500000	-0.187716	0.018935)
(-4.250000	-0.161557	0.019213)
(-4.000000	-0.135237	0.019513)
(-3.750000	-0.108517	0.019779)
(-3.500000	-0.081397	0.019924)
(-3.250000	-0.055238	0.020057)
(-3.000000	-0.028758	0.020112)
