// Re = 0.05
(-180.000000	0.000000	0.017715)
(-177.892857	0.063812	0.019461)
(-175.785714	0.127625	0.024688)
(-173.678571	0.191437	0.033368)
(-171.571429	0.255249	0.045454)
(-169.464286	0.319062	0.060880)
(-167.357143	0.382874	0.079563)
(-165.250000	0.446686	0.101400)
(-163.142857	0.510498	0.126274)
(-161.035714	0.574311	0.154048)
(-158.928571	0.638123	0.184573)
(-156.821429	0.701935	0.217681)
(-154.714286	0.765748	0.253193)
(-152.607143	0.829560	0.290916)
(-150.500000	0.893372	0.330644)
(-146.178571	0.826535	0.417471)
(-141.857143	0.769722	0.509830)
(-137.535714	0.716970	0.605610)
(-133.214286	0.664618	0.702621)
(-128.892857	0.610430	0.798642)
(-124.571429	0.553132	0.891478)
(-120.250000	0.492143	0.979000)
(-115.928571	0.427406	1.059202)
(-111.607143	0.359275	1.130242)
(-107.285714	0.288438	1.190487)
(-102.964286	0.215848	1.238545)
(-98.642857	0.142671	1.273305)
(-94.321429	0.070238	1.293954)
(-90.000000	0.000000	1.300000)
(-85.678571	-0.070238	1.293954)
(-81.357143	-0.142671	1.273305)
(-77.035714	-0.215848	1.238545)
(-72.714286	-0.288438	1.190487)
(-68.392857	-0.359275	1.130242)
(-64.071429	-0.427406	1.059202)
(-59.750000	-0.492143	0.979000)
(-55.428571	-0.553132	0.891478)
(-51.107143	-0.610430	0.798642)
(-46.785714	-0.664618	0.702621)
(-42.464286	-0.716970	0.605610)
(-38.142857	-0.769722	0.509830)
(-33.821429	-0.826535	0.417471)
(-29.500000	-0.893372	0.330644)
(-27.750000	-0.874940	0.310111)
(-26.000000	-0.856507	0.289579)
(-24.250000	-0.838075	0.269046)
(-22.500000	-0.819642	0.248514)
(-20.750000	-0.801210	0.227981)
(-19.000000	-0.782777	0.207449)
(-17.250000	-0.764345	0.186916)
(-15.500000	-0.745912	0.166383)
(-13.750000	-0.727480	0.145851)
(-12.000000	-0.709047	0.125318)
(-10.250000	-0.690615	0.104786)
(-8.500000	-0.672182	0.084253)
(-5.000000	-0.635317	0.043188)
(-4.750000	-0.609890	0.045742)
(-4.500000	-0.585008	0.047811)
(-4.250000	-0.561125	0.049376)
(-4.000000	-0.533791	0.051088)
(-3.750000	-0.511906	0.051801)
(-3.500000	-0.488477	0.052395)
(-3.250000	-0.468953	0.052484)
(-3.000000	-0.445434	0.052692)
(-2.750000	-0.433540	0.052375)
(-2.500000	-0.418376	0.052078)
(-2.250000	-0.401396	0.051870)
(-2.000000	-0.388412	0.051524)
(-1.750000	-0.380969	0.050999)
(-1.500000	-0.362263	0.050851)
(-1.250000	-0.356091	0.050366)
(-1.000000	-0.347740	0.049970)
(-0.750000	-0.336663	0.049722)
(-0.500000	-0.337031	0.049178)
(-0.250000	-0.441668	0.044178)
(0.000000	-0.425687	0.043980)
(0.250000	-0.408616	0.043871)
(0.500000	-0.391727	0.043792)
(0.750000	-0.373657	0.043802)
(1.000000	-0.354406	0.043901)
(1.250000	-0.333702	0.044109)
(1.500000	-0.310001	0.044495)
(1.750000	-0.281849	0.045148)
(2.000000	-0.248065	0.046118)
(2.250000	-0.209559	0.047405)
(2.500000	-0.150526	0.050187)
(2.750000	-0.092946	0.052811)
(3.000000	-0.038999	0.055375)
(3.250000	-0.017932	0.056355)
(3.500000	-0.005130	0.056761)
(3.750000	0.010670	0.057464)
(4.000000	0.033735	0.058711)
(4.250000	0.056256	0.059919)
(4.500000	0.081501	0.061463)
(4.750000	0.114831	0.063770)
(5.000000	0.138259	0.065295)
(5.250000	0.163959	0.067205)
(5.500000	0.196289	0.069690)
(5.750000	0.217720	0.071423)
(6.000000	0.242420	0.073601)
(6.250000	0.271844	0.076155)
(6.750000	0.312616	0.080303)
(7.000000	0.340586	0.083055)
(7.250000	0.359928	0.085214)
(7.500000	0.377453	0.087401)
(7.750000	0.395887	0.089758)
(8.000000	0.415047	0.092233)
(8.250000	0.434116	0.094757)
(8.500000	0.452459	0.097292)
(8.750000	0.469711	0.099806)
(9.000000	0.486691	0.102331)
(9.250000	0.505488	0.104924)
(9.500000	0.527555	0.107706)
(9.750000	0.538086	0.110023)
(10.000000	0.557700	0.112320)
(10.250000	0.660785	0.103331)
(10.500000	0.688937	0.103697)
(10.750000	0.715363	0.103895)
(11.250000	0.754228	0.105152)
(11.500000	0.786285	0.103608)
(12.000000	1.113708	0.053177)
(12.250000	1.128055	0.054335)
(12.500000	1.139949	0.056216)
(12.750000	1.157928	0.057959)
(13.000000	1.171457	0.060285)
(13.250000	1.188709	0.062562)
(13.500000	1.206688	0.064958)
(13.750000	1.219218	0.067829)
(14.000000	1.203955	0.072393)
(14.500000	1.198496	0.080531)
(14.750000	1.163432	0.087649)
(15.000000	1.141357	0.094223)
(15.500000	0.838530	0.170858)
(16.750000	0.830151	0.199054)
(17.000000	0.840410	0.202281)
(17.250000	0.851577	0.205568)
(17.500000	0.863653	0.208983)
(17.750000	0.872913	0.211874)
(18.000000	0.879266	0.214359)
(18.250000	0.886619	0.217042)
(18.500000	0.895424	0.219923)
(18.750000	0.906047	0.223101)
(19.000000	0.919303	0.226586)
(19.250000	0.927200	0.229051)
(19.500000	0.933463	0.231367)
(19.750000	0.942360	0.234228)
(20.000000	0.955343	0.237723)
(20.250000	0.963786	0.240188)
(20.500000	0.970048	0.242426)
(20.750000	0.980671	0.245564)
(21.000000	0.992655	0.248732)
(21.250000	0.997737	0.250563)
(21.500000	1.008450	0.253741)
(21.750000	1.018618	0.256454)
(22.000000	1.024699	0.258533)
(22.250000	1.038319	0.262364)
(22.500000	1.043401	0.263839)
(22.750000	1.053024	0.266780)
(23.000000	1.062465	0.269294)
(23.250000	1.069727	0.271650)
(23.500000	1.081348	0.274799)
(23.750000	1.087066	0.276590)
(24.000000	1.099687	0.280174)
(24.250000	1.104496	0.281570)
(24.500000	1.116844	0.285144)
(24.750000	1.121744	0.286510)
(25.000000	1.133275	0.289767)
(25.250000	1.138992	0.291431)
