// Re = 0.02
(-180.000000	-0.000000	4.010404)
(-177.928571	-0.940434	4.013774)
(-175.857143	-1.880868	4.023856)
(-173.785714	-2.821302	4.040567)
(-171.714286	-3.761736	4.063768)
(-169.642857	-4.702170	4.093266)
(-167.571429	-5.642604	4.128815)
(-165.500000	-6.583038	4.170117)
(-163.428571	-7.523472	4.216824)
(-161.357143	-8.463906	4.268539)
(-159.285714	-9.404340	4.324821)
(-157.214286	-10.344773	4.385183)
(-155.142857	-11.285207	4.449101)
(-153.071429	-12.225641	4.516010)
(-151.000000	-13.166075	4.585312)
(-146.642857	-10.207523	4.736059)
(-142.285714	-7.865355	4.888369)
(-137.928571	-5.974813	5.035657)
(-133.571429	-4.434218	5.171140)
(-129.214286	-3.177484	5.288006)
(-124.857143	-2.159661	5.379599)
(-120.500000	-1.348864	5.439592)
(-116.142857	-0.721531	5.462157)
(-111.785714	-0.259550	5.442128)
(-107.428571	0.051538	5.375145)
(-103.071429	0.223653	5.257785)
(-98.714286	0.266876	5.087664)
(-94.357143	0.189853	4.863529)
(-90.000000	0.000000	4.585312)
(-85.642857	-0.189853	4.863529)
(-81.285714	-0.266876	5.087664)
(-76.928571	-0.223653	5.257785)
(-72.571429	-0.051538	5.375145)
(-68.214286	0.259550	5.442128)
(-63.857143	0.721531	5.462157)
(-59.500000	1.348864	5.439592)
(-55.142857	2.159661	5.379599)
(-50.785714	3.177484	5.288006)
(-46.428571	4.434218	5.171140)
(-42.071429	5.974813	5.035657)
(-37.714286	7.865355	4.888369)
(-33.357143	10.207523	4.736059)
(-29.000000	13.166075	4.585312)
(-27.285714	12.186289	4.268290)
(-25.571429	11.206503	3.951269)
(-23.857143	10.226717	3.634247)
(-22.142857	9.246931	3.317225)
(-20.428571	8.267145	3.000203)
(-18.714286	7.287359	2.683182)
(-17.000000	6.307573	2.366160)
(-15.285714	5.327787	2.049138)
(-13.571429	4.348000	1.732117)
(-11.857143	3.368214	1.415095)
(-10.142857	2.388428	1.098073)
(-8.428571	1.408642	0.781051)
(-5.000000	-0.550930	0.147008)
(-4.750000	-0.484483	0.141914)
(-4.500000	-0.422364	0.136821)
(-4.250000	-0.364572	0.131891)
(-4.000000	-0.312548	0.127127)
(-3.750000	-0.264852	0.122362)
(-3.500000	-0.221483	0.117761)
(-3.250000	-0.182441	0.113325)
(-3.000000	-0.147725	0.108888)
(-2.750000	-0.115895	0.104616)
(-2.500000	-0.086949	0.100509)
(-2.250000	-0.059445	0.096401)
(-2.000000	-0.036268	0.092293)
(-1.750000	-0.013092	0.088350)
(-1.500000	0.008643	0.084406)
(-1.250000	0.030377	0.080463)
(-1.000000	0.050669	0.076519)
(-0.750000	0.072404	0.072576)
(-0.500000	0.094138	0.068468)
(-0.250000	0.115873	0.064196)
(0.000000	0.140492	0.059760)
(0.250000	0.167995	0.055159)
(0.500000	0.196942	0.050066)
(0.750000	0.228772	0.044644)
(1.000000	0.262045	0.038893)
(1.250000	0.299645	0.032485)
(1.500000	0.338687	0.025748)
(1.750000	0.380614	0.018190)
(2.000000	0.422541	0.010303)
(2.250000	0.460141	0.002088)
(2.500000	0.490529	0.001000)
(2.750000	0.489187	0.001000)
(3.000000	0.424382	0.001000)
(3.250000	0.288904	0.001000)
(3.500000	0.098617	0.001000)
(3.750000	-0.130612	0.009974)
(4.000000	-0.387245	0.025912)
(4.250000	-0.658302	0.044644)
(4.500000	-0.936569	0.065511)
(4.750000	-1.219164	0.088350)
(5.000000	-1.501759	0.112996)
(5.250000	-1.781470	0.138957)
(5.500000	-2.056853	0.166396)
(5.750000	-2.327909	0.194986)
(6.000000	-2.593196	0.224726)
(6.250000	-2.852714	0.255780)
(6.500000	-3.106463	0.287820)
(6.750000	-3.353000	0.321011)
(7.000000	-3.595210	0.355351)
(7.250000	-3.830208	0.390678)
(7.500000	-4.060880	0.427318)
(7.750000	-4.284339	0.464945)
(8.000000	-4.503472	0.503722)
(8.250000	-4.718278	0.543485)
(8.500000	-4.927315	0.584562)
(8.750000	-5.132025	0.626625)
(9.000000	-5.330965	0.669674)
(9.250000	-5.527021	0.713873)
(9.500000	-5.718750	0.759222)
(9.750000	-6.040287	0.827246)
(10.000000	-6.560865	0.929117)
(10.250000	-6.938653	1.003549)
(10.500000	-7.312114	1.081760)
(10.750000	-7.642305	1.154055)
(11.000000	-7.927785	1.217971)
(11.250000	-8.175764	1.275151)
(11.500000	-8.410763	1.331673)
(11.750000	-8.673165	1.398054)
(12.000000	-8.935568	1.465092)
(12.250000	-9.115758	1.513070)
(12.500000	-9.389699	1.588487)
(12.750000	-9.541043	1.630222)
(13.000000	-9.806330	1.706954)
(13.250000	-9.943251	1.747210)
(13.500000	-10.149403	1.808004)
(13.750000	-10.375747	1.877835)
(14.000000	-10.527091	1.924827)
(14.250000	-10.692858	1.977077)
(14.500000	-10.868721	2.032778)
(14.750000	-11.054681	2.092586)
(15.000000	-11.259391	2.158474)
