// Re = 0.18
(-180.000000	0.000000	0.006593)
(-178.517857	0.074005	0.007460)
(-177.035714	0.148010	0.010061)
(-175.553571	0.222015	0.014387)
(-174.071429	0.296020	0.020427)
(-172.589286	0.370024	0.028165)
(-171.107143	0.444029	0.037580)
(-169.625000	0.518034	0.048647)
(-168.142857	0.592039	0.061337)
(-166.660714	0.666044	0.075614)
(-165.178571	0.740049	0.091442)
(-163.696429	0.814054	0.108777)
(-162.214286	0.888059	0.127574)
(-160.732143	0.962064	0.147781)
(-159.250000	1.036069	0.169344)
(-154.303571	0.912878	0.250356)
(-149.357143	0.831270	0.343385)
(-144.410714	0.768854	0.445659)
(-139.464286	0.713980	0.554129)
(-134.517857	0.660117	0.665561)
(-129.571429	0.603539	0.776634)
(-124.625000	0.542252	0.884035)
(-119.678571	0.475442	0.984560)
(-114.732143	0.403155	1.075208)
(-109.785714	0.326094	1.153272)
(-104.839286	0.245480	1.216419)
(-99.892857	0.162936	1.262760)
(-94.946429	0.080393	1.290903)
(-90.000000	0.000000	1.300000)
(-85.053571	-0.080393	1.290903)
(-80.107143	-0.162936	1.262760)
(-75.160714	-0.245480	1.216419)
(-70.214286	-0.326094	1.153272)
(-65.267857	-0.403155	1.075208)
(-60.321429	-0.475442	0.984560)
(-55.375000	-0.542252	0.884035)
(-50.428571	-0.603539	0.776634)
(-45.482143	-0.660117	0.665561)
(-40.535714	-0.713980	0.554129)
(-35.589286	-0.768854	0.445659)
(-30.642857	-0.831270	0.343385)
(-25.696429	-0.912878	0.250356)
(-20.750000	-1.036069	0.169344)
(-19.625000	-0.979366	0.158377)
(-18.500000	-0.922664	0.147410)
(-17.375000	-0.865962	0.136443)
(-16.250000	-0.809259	0.125477)
(-15.125000	-0.752557	0.114510)
(-14.000000	-0.695855	0.103543)
(-12.875000	-0.639152	0.092576)
(-11.750000	-0.582450	0.081609)
(-10.625000	-0.525748	0.070642)
(-9.500000	-0.469045	0.059675)
(-8.375000	-0.412343	0.048709)
(-7.250000	-0.355641	0.037742)
(-5.000000	-0.242236	0.015808)
(-4.750000	-0.214780	0.015970)
(-4.500000	-0.186993	0.016155)
(-4.250000	-0.159870	0.016318)
(-4.000000	-0.132663	0.016545)
(-3.750000	-0.105125	0.016740)
(-3.500000	-0.077255	0.016860)
(-3.250000	-0.050049	0.016968)
(-3.000000	-0.022594	0.017022)
(-2.750000	0.005608	0.017022)
(-2.500000	0.033395	0.017012)
(-2.250000	0.060767	0.017077)
(-2.000000	0.088720	0.017087)
(-1.750000	0.116921	0.017044)
(-1.500000	0.144708	0.017033)
(-1.250000	0.172412	0.017087)
(-1.000000	0.200779	0.017044)
(-0.750000	0.228566	0.017055)
(-0.500000	0.256353	0.017098)
(-0.250000	0.284555	0.017087)
(0.000000	0.312425	0.017120)
(0.250000	0.340543	0.017153)
(0.500000	0.368247	0.017196)
(0.750000	0.396117	0.017250)
(1.000000	0.424733	0.017261)
(1.250000	0.451608	0.017380)
(1.500000	0.479561	0.017445)
(1.750000	0.508011	0.017478)
(2.000000	0.534554	0.017619)
(2.250000	0.562672	0.017684)
(2.500000	0.591123	0.017738)
(2.750000	0.617251	0.017890)
(3.000000	0.645287	0.017955)
(3.250000	0.672908	0.018031)
(3.500000	0.699617	0.018183)
(3.750000	0.727404	0.018248)
(4.000000	0.754611	0.018324)
(4.250000	0.780573	0.018476)
(4.500000	0.807448	0.018573)
(4.750000	0.836479	0.018541)
(5.000000	0.862110	0.018671)
(5.250000	0.888073	0.018747)
(5.500000	0.914284	0.018758)
(5.750000	0.940413	0.018736)
(6.000000	0.966210	0.018714)
(6.250000	0.991675	0.018682)
(6.500000	1.016892	0.018595)
(6.750000	1.042191	0.018400)
(7.000000	1.064423	0.018280)
(7.250000	1.087650	0.018118)
(7.500000	1.109467	0.018063)
(7.750000	1.129626	0.018009)
(8.000000	1.149453	0.017977)
(8.250000	1.168203	0.017922)
(8.500000	1.183884	0.017901)
(8.750000	1.198986	0.017857)
(9.000000	1.221466	0.017933)
(9.250000	1.243200	0.018389)
(9.500000	1.259462	0.019050)
(9.750000	1.271164	0.020037)
(10.000000	1.277891	0.021469)
(10.250000	1.280639	0.023334)
(10.500000	1.281396	0.025579)
(10.750000	1.280495	0.028160)
(11.000000	1.279097	0.031001)
(11.250000	1.277781	0.034005)
(11.500000	1.277212	0.037085)
(11.750000	1.278218	0.040110)
(12.000000	1.280385	0.043093)
(12.250000	1.283464	0.046042)
(12.500000	1.288865	0.048818)
(12.750000	1.294846	0.051562)
(13.000000	1.302070	0.054197)
(13.250000	1.310621	0.056692)
(13.500000	1.320416	0.059067)
(13.750000	1.331040	0.061344)
(14.000000	1.342493	0.063524)
(14.250000	1.355190	0.065519)
(14.500000	1.369545	0.067254)
(14.750000	1.381827	0.069445)
(15.000000	1.396763	0.071191)
(15.250000	1.413025	0.072731)
(15.500000	1.425887	0.074910)
(15.750000	1.445549	0.075973)
(16.000000	1.455675	0.078641)
(16.250000	1.475917	0.079682)
(16.500000	1.483639	0.082762)
(16.750000	1.506700	0.083423)
(17.000000	1.509530	0.087316)
(17.250000	1.521398	0.089756)
(17.500000	1.537826	0.091524)
(17.750000	1.537257	0.096035)
(18.000000	1.545227	0.099148)
(18.250000	1.565303	0.100297)
(18.500000	1.557852	0.106045)
(18.750000	1.553386	0.111446)
(19.000000	1.552568	0.116250)
(19.250000	1.582262	0.115425)
(19.500000	1.568842	0.122572)
(19.750000	1.554758	0.130185)
(20.000000	1.539679	0.138372)
(20.250000	1.522610	0.147438)
(20.500000	1.502639	0.157719)
(20.750000	1.480098	0.169344)
(25.696429	1.304112	0.250356)
(30.642857	1.187529	0.343385)
(35.589286	1.098363	0.445659)
(40.535714	1.019972	0.554129)
